id_hash,source_lat,source_lon,target_lat,target_lon,source,target,road_name
uzfczs,14.6362191,121.0654052,14.6355054,121.0683862,473,469,Xavierville Avenue
uzfczs,14.6362191,121.0654052,14.6360073,121.0648156,473,472,Xavierville Avenue
xtqvru,14.6213853,121.049539,14.6202634,121.0465828,478,10064,Aurora Boulevard
3f5uay,14.6178862,121.0556878,14.6182593,121.0562622,482,13045,"Residential Road (482, 13045)"
1074zq,14.6235384,121.0556153,14.6239879,121.0554417,483,488,General Romulo Avenue
1074zq,14.6208846,121.05678,14.6224542,121.0560839,487,12564,"Residential Road (487, 12564)"
1vf8r9,14.6239879,121.0554417,14.6242553,121.0560089,488,7530,Aurora Boulevard
u0el57,14.649449,121.0743076,14.6485112,121.0743059,490,12407,Katipunan Avenue
odmq3y,14.6494345,121.074476,14.6535093,121.0745134,491,7274,Katipunan Avenue
odmq3y,14.6483357,121.0744934,14.6494345,121.074476,492,491,Katipunan Avenue
uz5lj8,14.6463482,121.0744826,14.6469285,121.074471,493,11405,Katipunan Avenue
u14ofp,14.636667,121.0745626,14.6405336,121.0746486,494,6890,Katipunan Avenue
p0pyjo,14.6324764,121.0754836,14.6319065,121.074334,495,746,Marcos Highway
4psbb0,14.6333049,121.0744103,14.636667,121.0745626,496,494,Katipunan Avenue
hg7nc4,14.6325515,121.0520719,14.6332046,121.0543392,497,81,Kamias Road
hg7nc4,14.6325515,121.0520719,14.6318953,121.0498081,497,102,Kamias Road
hg7nc4,14.6311855,121.0473446,14.6318953,121.0498081,498,102,Kamias Road
hg7nc4,14.6311855,121.0473446,14.6309842,121.046646,498,2799,Kamias Road
xr1egn,14.6328274,121.0596963,14.6324816,121.0600654,501,90,Anonas Street
xr1egn,14.6328274,121.0596963,14.6332745,121.0592506,501,83,Anonas Street
k502y0,14.6303914,121.061399,14.6299795,121.0616301,512,85,Anonas Street
k502y0,14.6303914,121.061399,14.6308053,121.0611828,512,514,Anonas Street
k502y0,14.6308053,121.0611828,14.6303914,121.061399,514,512,Anonas Street
k502y0,14.6308053,121.0611828,14.6312094,121.0609659,514,89,Anonas Street
k502y0,14.6316603,121.0607189,14.6312094,121.0609659,517,89,Anonas Street
k502y0,14.6316603,121.0607189,14.6320992,121.060436,517,2534,Anonas Street
y7c1a0,14.6298695,121.0705332,14.6304052,121.0716958,520,2531,Aurora Boulevard
i9qjwa,14.6288325,121.0712111,14.6293219,121.0708912,521,524,Padre Burgos Street
i9qjwa,14.6288325,121.0712111,14.627776,121.0717769,521,1227,Padre Burgos Street
ib3e0m,14.6236128,121.0732759,14.6236783,121.0737074,522,271,Pedro Tuazon Boulevard
jwl4q2,14.6236128,121.0732759,14.6235165,121.0728777,522,7384,Pedro Tuazon Boulevard
i9qjwa,14.6236128,121.0732759,14.6256876,121.0725458,522,523,Padre Burgos Street
i9qjwa,14.6256876,121.0725458,14.627776,121.0717769,523,1227,Padre Burgos Street
i9qjwa,14.6293219,121.0708912,14.6288325,121.0712111,524,521,Padre Burgos Street
uqdbg2,14.6286786,121.0695922,14.6281334,121.0697866,525,527,Jose P. Rizal Street
uqdbg2,14.6286786,121.0695922,14.6293338,121.0693586,525,2529,Jose P. Rizal Street
uqdbg2,14.6281334,121.0697866,14.6273102,121.0700801,527,533,Jose P. Rizal Street
uqdbg2,14.6281334,121.0697866,14.6286786,121.0695922,527,525,Jose P. Rizal Street
uqdbg2,14.6242305,121.0711723,14.6237197,121.0713657,528,553,Jose P. Rizal Street
uqdbg2,14.6242305,121.0711723,14.6246987,121.0710114,528,1280,Jose P. Rizal Street
uqdbg2,14.6273102,121.0700801,14.6259602,121.0705614,533,1274,Jose P. Rizal Street
uqdbg2,14.6273102,121.0700801,14.6281334,121.0697866,533,527,Jose P. Rizal Street
8t7jnc,14.6268965,121.0660505,14.6262141,121.0658319,537,1231,F. Castillo Street
8t7jnc,14.6268965,121.0660505,14.6282469,121.0664777,537,1230,F. Castillo Street
k133qp,14.6264571,121.0604418,14.6240535,121.061609,538,3134,20th Avenue
nwa5ol,14.6264571,121.0604418,14.6269233,121.0613666,538,7535,Aurora Boulevard
bgumxs,14.6211903,121.0629711,14.6195904,121.0636724,539,5394,20th Avenue
bylr9a,14.6211903,121.0629711,14.6206507,121.061299,539,3151,Pedro Tuazon Boulevard
8v94g2,14.6211903,121.0629711,14.6215684,121.0639697,539,2475,Pedro Tuazon Boulevard
k133qp,14.6211903,121.0629711,14.6229413,121.0621377,539,2851,20th Avenue
pylg9h,14.6209217,121.0729341,14.6212776,121.072057,550,132,Tom Castro Street
83sv33,14.6246038,121.0674228,14.6241222,121.0674095,552,558,Lakandula Street
47goeu,14.6246038,121.0674228,14.6249875,121.0664499,552,7542,Antonio Luna Street
uqdbg2,14.6237197,121.0713657,14.6231665,121.0715381,553,272,Jose P. Rizal Street
uqdbg2,14.6237197,121.0713657,14.6242305,121.0711723,553,528,Jose P. Rizal Street
bezacn,14.623127,121.0673635,14.6236166,121.0673965,556,1289,Lakandula Street
bezacn,14.623127,121.0673635,14.6225405,121.0673261,556,274,Lakandula Street
83sv33,14.6241222,121.0674095,14.6246038,121.0674228,558,552,Lakandula Street
uqdbg2,14.6247613,121.0709906,14.6251968,121.070831,563,1279,Jose P. Rizal Street
35wov4,14.621032,121.03029,14.6201089,121.0308499,569,305,Gilmore Avenue
ensfvh,14.6239126,121.0353112,14.6234867,121.0355696,570,597,Balete Drive
ensfvh,14.6239126,121.0353112,14.6242483,121.0350906,570,580,Balete Drive
mby5fh,14.6230289,121.0358443,14.6226921,121.0360431,571,596,Balete Drive
ensfvh,14.6230289,121.0358443,14.6234867,121.0355696,571,597,Balete Drive
mby5fh,14.6198303,121.0377651,14.6203086,121.037477,573,1072,Balete Drive
mby5fh,14.6198303,121.0377651,14.6195782,121.0379244,573,1075,Balete Drive
mby5fh,14.6198303,121.0377651,14.6194695,121.0371632,573,8179,6th Street
oyztk8,14.6165302,121.0360479,14.6175208,121.0354441,575,312,Doña Hemady Street
mby5fh,14.6174617,121.0392013,14.6180516,121.0388478,576,2952,Balete Drive
oyztk8,14.6158532,121.0364595,14.6165302,121.0360479,577,575,Doña Hemady Street
w1tev8,14.6167696,121.0396456,14.6151627,121.0368981,578,74,Aurora Boulevard
mby5fh,14.6167696,121.0396456,14.6172852,121.0393107,578,2855,Balete Drive
mby5fh,14.6221404,121.0363758,14.6226921,121.0360431,579,596,Balete Drive
ensfvh,14.6242483,121.0350906,14.6239126,121.0353112,580,570,Balete Drive
lgql45,14.6242483,121.0350906,14.6241635,121.0339789,580,12477,"Residential Road (580, 12477)"
mby5fh,14.6182323,121.0387404,14.6187999,121.0383947,588,3008,Balete Drive
mby5fh,14.6213021,121.0368764,14.6220491,121.0364307,592,594,Balete Drive
mby5fh,14.6213021,121.0368764,14.6203086,121.037477,592,1072,Balete Drive
mby5fh,14.6220491,121.0364307,14.6213021,121.0368764,594,592,Balete Drive
mby5fh,14.6226921,121.0360431,14.6230289,121.0358443,596,571,Balete Drive
mby5fh,14.6226921,121.0360431,14.6221404,121.0363758,596,579,Balete Drive
bzkucx,14.6226921,121.0360431,14.6243963,121.0370763,596,9801,Campanilla Street
ensfvh,14.6234867,121.0355696,14.6239126,121.0353112,597,570,Balete Drive
ensfvh,14.6234867,121.0355696,14.6230289,121.0358443,597,571,Balete Drive
i9gzj5,14.6198013,121.0148023,14.6189099,121.0147879,598,1496,Gregorio Araneta Avenue
g6t3l4,14.6254792,121.0118329,14.6262165,121.0111362,622,8927,R. Familara Street
twhsrw,14.6311967,121.0345264,14.6317069,121.0346417,653,18,Tomas Morato Avenue
twhsrw,14.6311967,121.0345264,14.6306719,121.0344054,653,674,Tomas Morato Avenue
twhsrw,14.6332952,121.0349915,14.6340468,121.0351628,657,660,Tomas Morato Avenue
twhsrw,14.6332952,121.0349915,14.6327602,121.0348685,657,664,Tomas Morato Avenue
twhsrw,14.6340468,121.0351628,14.6343026,121.035221,660,8669,Tomas Morato Avenue
twhsrw,14.6340468,121.0351628,14.6332952,121.0349915,660,657,Tomas Morato Avenue
twhsrw,14.6327602,121.0348685,14.6332952,121.0349915,664,657,Tomas Morato Avenue
twhsrw,14.6327602,121.0348685,14.6322421,121.0347659,664,667,Tomas Morato Avenue
twhsrw,14.6322421,121.0347659,14.6317069,121.0346417,667,18,Tomas Morato Avenue
twhsrw,14.6322421,121.0347659,14.6327602,121.0348685,667,664,Tomas Morato Avenue
twhsrw,14.6306719,121.0344054,14.6311967,121.0345264,674,653,Tomas Morato Avenue
twhsrw,14.6296622,121.0341711,14.6291511,121.0340544,676,678,Tomas Morato Avenue
twhsrw,14.6291511,121.0340544,14.6296622,121.0341711,678,676,Tomas Morato Avenue
twhsrw,14.6291511,121.0340544,14.6287424,121.0339311,678,16,Tomas Morato Avenue
oapsh0,14.6366659,121.027083,14.6368318,121.0265586,683,7706,Timog Avenue
rm5ad2,14.6367382,121.0256049,14.6370382,121.026104,684,9355,Quezon Avenue
rm5ad2,14.6367382,121.0256049,14.6367117,121.026628,684,7357,"Primary Link Road (684, 7357)"
oapsh0,14.6366273,121.0272668,14.6365586,121.0276022,685,8,Timog Avenue
oapsh0,14.6366273,121.0272668,14.6366659,121.027083,685,683,Timog Avenue
nu7qsg,14.6529623,121.0519732,14.6530534,121.0521109,728,9699,Commonwealth Avenue
ajfo12,14.7214433,121.0521258,14.7213605,121.0520364,729,151,Mindanao Avenue
axtcvk,14.7214433,121.0521258,14.723807,121.0501526,729,10826,Commonwealth Avenue
27z26a,14.7107061,121.0610596,14.7105854,121.0609158,730,11354,Regalado Highway
27z26a,14.7107061,121.0610596,14.7108253,121.0609609,730,10371,Commonwealth Avenue
uo0a97,14.6870434,121.0874316,14.6872511,121.0872103,731,9890,Batasan Road
2r032a,14.6950119,121.0961769,14.692936,121.0962544,732,1219,Batasan Road
2r032a,14.6958539,121.0953282,14.6950119,121.0961769,733,732,Batasan Road
8tus2i,14.6994575,121.0873781,14.6999736,121.0872363,734,9065,Commonwealth Avenue
1y236x,14.6994575,121.0873781,14.6998731,121.0879585,734,10750,Batasan Road
rwxwik,14.6867179,121.0870945,14.686825,121.087121,735,12406,Commonwealth Avenue
beo5th,14.6867179,121.0870945,14.6867988,121.0873507,735,10817,Batasan Road
21vrl8,14.6252352,121.0097772,14.6247218,121.0092094,736,9197,Quezon Avenue
g1gzh3,14.6681802,121.075015,14.6693973,121.0765867,738,8822,Commonwealth Avenue
g6t3l4,14.6247987,121.0095176,14.6259806,121.0108185,739,8750,Quezon Avenue
g6t3l4,14.6241106,121.0087908,14.6245044,121.0091955,740,8176,Quezon Avenue
g6t3l4,14.6234416,121.0080519,14.6241106,121.0087908,741,740,Quezon Avenue
4psbb0,14.6319065,121.074334,14.6324921,121.0743637,746,13608,"Residential Road (746, 13608)"
izul1q,14.6215848,121.0502586,14.6216888,121.0502055,747,7508,EDSA
v9lbc4,14.6248429,121.0572034,14.6243904,121.0574312,748,3018,15th Avenue
7ocydr,14.6248429,121.0572034,14.6257139,121.0589342,748,7533,Aurora Boulevard
cwh8x6,14.6275702,121.0741068,14.6238184,121.0742296,750,13414,"Residential Road (750, 13414)"
9x48tl,14.6275925,121.0742358,14.6304109,121.0742973,751,9370,Katipunan Avenue
cohv6q,14.6275925,121.0742358,14.636667,121.0745626,751,494,Katipunan Avenue
dkvdfg,14.6055043,121.0791766,14.6070459,121.0787997,753,13081,"Residential Road (753, 13081)"
dkvdfg,14.6094812,121.0767817,14.6096683,121.0766106,754,8379,E. Rodriguez Jr. Avenue
uz5lj8,14.6425346,121.0747606,14.646275,121.074492,822,13273,"Residential Road (822, 13273)"
cjggp5,14.6709268,121.0782105,14.6717115,121.0789913,825,2305,Commonwealth Avenue
mq1fr0,14.6282818,121.0583988,14.6280302,121.0578126,848,361,Ermin Garcia Street
mq1fr0,14.6282818,121.0583988,14.6284321,121.059067,848,849,Ermin Garcia Street
mq1fr0,14.6284321,121.059067,14.6282818,121.0583988,849,848,Ermin Garcia Street
mq1fr0,14.6284321,121.059067,14.6286441,121.0597286,849,850,Ermin Garcia Street
e869k1,14.6286441,121.0597286,14.6267164,121.0607084,850,2463,Pittsburgh Street
mq1fr0,14.6286441,121.0597286,14.6284321,121.059067,850,849,Ermin Garcia Street
cizdae,14.6574299,121.0007195,14.6574258,120.9999357,853,8515,EDSA
sc1xp1,14.6560771,121.0285161,14.6566335,121.0260239,857,9665,EDSA
goazyb,14.6618556,121.0202055,14.6627276,121.0205364,859,8349,Congressional Avenue
t40kf2,14.6655192,121.0297593,14.6653358,121.0290869,860,2632,Congressional Avenue
e9gyg1,14.6639082,121.0363992,14.6627269,121.0365821,861,12065,Mindanao Avenue
ah4d04,14.6545872,121.03523,14.6546178,121.0350919,862,39,North Avenue
2mdpyu,14.6545872,121.03523,14.6583098,121.0360995,862,7568,Mindanao Avenue
y391xx,14.6610711,121.0366498,14.6624247,121.0367258,863,9668,Mindanao Avenue
y391xx,14.6639353,121.0365192,14.6651191,121.0361046,864,2620,Mindanao Avenue
40700i,14.6709693,121.0393516,14.6713983,121.0412151,865,3736,Congressional Avenue
40700i,14.6718609,121.0433331,14.6718921,121.0434804,866,7630,Congressional Avenue Extension
641btz,14.6718609,121.0433331,14.6715847,121.0433222,866,2760,Visayas Avenue
641btz,14.6719908,121.0433359,14.6718609,121.0433331,867,866,Visayas Avenue
d6yfmu,14.6719908,121.0433359,14.6719359,121.043091,867,7938,Congressional Avenue
wauhiv,14.6710826,121.039322,14.6710503,121.039191,868,7404,Congressional Avenue
yrku05,14.6918651,121.0265311,14.6920386,121.026172,869,7401,Mindanao Avenue
oo0svm,14.6326861,121.0186373,14.6317523,121.0171419,894,9861,Quezon Avenue
4wjq7l,14.6335441,121.0181341,14.6326861,121.0186373,901,894,Fernando Poe Jr. Avenue
pd5yic,14.639953,121.0131261,14.639821,121.0119947,920,3158,Del Monte Avenue
2v56ey,14.6416867,121.0229047,14.6418093,121.0233656,922,8168,Del Monte Avenue
n0b3nt,14.6416867,121.0229047,14.6411176,121.0216219,922,919,Del Monte Avenue
2v56ey,14.6420582,121.0242461,14.6421899,121.0246761,929,8172,Del Monte Avenue
2v56ey,14.6420582,121.0242461,14.6419332,121.0238083,929,8171,Del Monte Avenue
2v56ey,14.6423082,121.0250969,14.6424323,121.025538,932,8448,Del Monte Avenue
2v56ey,14.6423082,121.0250969,14.6421899,121.0246761,932,8172,Del Monte Avenue
wxqdx8,14.6295586,121.0297238,14.6290797,121.0296144,1025,8972,Scout Tobias Street
inm3ma,14.6295586,121.0297238,14.6296523,121.0297457,1025,146,Scout Tobias Street
4qohk2,14.6295586,121.0297238,14.6294045,121.0304423,1025,7693,Don Alejandro Roces Avenue
4qohk2,14.6291069,121.0318305,14.6289565,121.0325315,1026,11935,Don Alejandro Roces Avenue
wxqdx8,14.6280922,121.0293889,14.6285879,121.0295021,1027,1030,Scout Tobias Street
wxqdx8,14.6280922,121.0293889,14.6279967,121.0293671,1027,8057,Scout Tobias Street
v88j8k,14.630004,121.0276605,14.6295586,121.0297238,1028,1025,Don Alejandro Roces Avenue
v13vxy,14.6280104,121.0271865,14.6278013,121.0281663,1029,8049,Scout Chuatoco Street
v13vxy,14.6280104,121.0271865,14.6284631,121.0250824,1029,1033,Scout Chuatoco Street
wxqdx8,14.6285879,121.0295021,14.6290797,121.0296144,1030,8972,Scout Tobias Street
wxqdx8,14.6285879,121.0295021,14.6280922,121.0293889,1030,1027,Scout Tobias Street
v88j8k,14.6304825,121.0255143,14.630004,121.0276605,1032,1028,Don Alejandro Roces Avenue
v13vxy,14.6284631,121.0250824,14.6288205,121.0234434,1033,7690,Scout Chuatoco Street
v13vxy,14.6284631,121.0250824,14.6280104,121.0271865,1033,1029,Scout Chuatoco Street
cozlat,14.633297,121.0200274,14.6323066,121.0206867,1039,1040,Don Alejandro Roces Avenue
3lk4tc,14.633297,121.0200274,14.6343083,121.0216652,1039,7863,Quezon Avenue
tqvaqs,14.6323066,121.0206867,14.6315486,121.0210267,1040,10023,Don Alejandro Roces Avenue
ny3npi,14.6300986,121.0276829,14.6305635,121.0255343,1042,387,Don Alejandro Roces Avenue
x4mn52,14.6236501,121.0456655,14.6240722,121.0460796,1050,3067,New York Street
x4mn52,14.6236501,121.0456655,14.6231089,121.045048,1050,1070,New York Street
x4mn52,14.6249603,121.0470301,14.625313,121.0473963,1056,1063,New York Street
x4mn52,14.6249603,121.0470301,14.6244543,121.0464877,1056,1066,New York Street
x4mn52,14.625313,121.0473963,14.6249603,121.0470301,1063,1056,New York Street
5j3vlw,14.625313,121.0473963,14.6256225,121.0481084,1063,1069,New York Street
x4mn52,14.6244543,121.0464877,14.6240722,121.0460796,1066,3067,New York Street
x4mn52,14.6244543,121.0464877,14.6249603,121.0470301,1066,1056,New York Street
uk1xd9,14.6218851,121.0474561,14.6231089,121.045048,1068,1070,E. Rodriguez Sr. Avenue
uk1xd9,14.6218851,121.0474561,14.6215354,121.0481388,1068,2436,E. Rodriguez Sr. Avenue
5j3vlw,14.6256225,121.0481084,14.625313,121.0473963,1069,1063,New York Street
xfuruu,14.6256225,121.0481084,14.6241771,121.0487909,1069,7315,EDSA
ttqs1r,14.6231089,121.045048,14.623761,121.043777,1070,8971,E. Rodriguez Sr. Avenue
uk1xd9,14.6231089,121.045048,14.6218851,121.0474561,1070,1068,E. Rodriguez Sr. Avenue
x4mn52,14.6231089,121.045048,14.6236501,121.0456655,1070,1050,New York Street
mby5fh,14.6203086,121.037477,14.6198303,121.0377651,1072,573,Balete Drive
mby5fh,14.6203086,121.037477,14.6213021,121.0368764,1072,592,Balete Drive
mby5fh,14.6195782,121.0379244,14.6198303,121.0377651,1075,573,Balete Drive
mby5fh,14.6195782,121.0379244,14.6190127,121.038266,1075,11936,Balete Drive
gwuvdp,14.6240165,121.0320125,14.6239745,121.0314874,1082,9417,E. Rodriguez Sr. Avenue
gwuvdp,14.6240165,121.0320125,14.6240881,121.0329243,1082,9803,E. Rodriguez Sr. Avenue
wwi3ir,14.621947,121.0247365,14.6223567,121.026126,1085,11068,E. Rodriguez Sr. Avenue
xeln5w,14.6229476,121.0280265,14.6224433,121.0264195,1092,93,E. Rodriguez Sr. Avenue
xeln5w,14.6229476,121.0280265,14.6231346,121.0286261,1092,22,E. Rodriguez Sr. Avenue
yym9ob,14.6127592,121.0383649,14.6144285,121.0373345,1093,9685,Doña Hemady Street
z4ewvb,14.6118389,121.0328593,14.6110991,121.0333408,1094,97,Broadway Avenue
z4ewvb,14.6118389,121.0328593,14.6126016,121.0324263,1094,1567,Broadway Avenue
4uyafs,14.6131475,121.0351081,14.6117781,121.0359115,1095,94,Gilmore Avenue
xh8blf,14.6099684,121.0347058,14.6110991,121.0333408,1096,97,Valencia Street
tsjhrj,14.6099684,121.0347058,14.6100842,121.0368028,1096,1571,Valencia Street
y70tuf,14.6112815,121.0361566,14.6099684,121.0347058,1097,1096,Castilla Street
hb9ma8,14.6112815,121.0361566,14.6117781,121.0359115,1097,94,Senator Jose O. Vera Street
ljat26,14.6112815,121.0361566,14.6104788,121.0365882,1097,3318,Senator Jose O. Vera Street
bzkucx,14.6243232,121.0360773,14.6243963,121.0370763,1098,9801,E. Rodriguez Sr. Avenue
uk1xd9,14.6212867,121.0489373,14.6215354,121.0481388,1120,2436,E. Rodriguez Sr. Avenue
2ctmmu,14.620322,121.0471219,14.6206834,121.0480899,1129,1134,Aurora Boulevard
12nd2z,14.620961,121.0488934,14.6210862,121.0492344,1130,13073,"Residential Road (1130, 13073)"
2ctmmu,14.6206834,121.0480899,14.620961,121.0488934,1134,1130,Aurora Boulevard
wwi3ir,14.6217072,121.0240688,14.6219326,121.0246876,1141,8644,E. Rodriguez Sr. Avenue
t5no4q,14.6572753,121.0010388,14.6573199,121.0041495,1144,11288,EDSA
1t1rz8,14.6293958,121.0085633,14.6297702,121.0093994,1205,3212,Maria Clara Street
1t1rz8,14.6293958,121.0085633,14.6285268,121.0066155,1205,1438,Maria Clara Street
iktbsr,14.6391611,121.0069299,14.6422703,121.0060617,1214,2019,Gregorio Araneta Avenue
fmr1sq,14.6391278,121.0067281,14.6358712,121.0086795,1215,293,Gregorio Araneta Avenue
fdnn1g,14.6909155,121.0953682,14.69018,121.0946283,1218,11329,Batasan Road
2r032a,14.692936,121.0962544,14.6915154,121.0960077,1219,152,Batasan Road
cu8t3c,14.6863031,121.089904,14.6870815,121.0915898,1221,7759,Batasan Road
jg2wv5,14.6310917,121.0743016,14.6315471,121.074313,1226,12461,"Residential Road (1226, 12461)"
i9qjwa,14.627776,121.0717769,14.6288325,121.0712111,1227,521,Padre Burgos Street
i9qjwa,14.627776,121.0717769,14.6256876,121.0725458,1227,523,Padre Burgos Street
e13p1s,14.6282469,121.0664777,14.6287044,121.067982,1230,8378,Aurora Boulevard
8t7jnc,14.6282469,121.0664777,14.6268965,121.0660505,1230,537,F. Castillo Street
8t7jnc,14.6262141,121.0658319,14.6268965,121.0660505,1231,537,F. Castillo Street
tzcncg,14.6262141,121.0658319,14.6260174,121.0656804,1231,1232,F. Castillo Street
uvbfl2,14.6260174,121.0656804,14.6255427,121.0660454,1232,7545,Antonio Luna Street
tzcncg,14.6260174,121.0656804,14.6262141,121.0658319,1232,1231,F. Castillo Street
bgumxs,14.6153193,121.0655614,14.616121,121.0652048,1241,1313,20th Avenue
bgumxs,14.6153193,121.0655614,14.613608,121.0663098,1241,10128,20th Avenue
3tbg0d,14.6167035,121.0611307,14.6158446,121.0614823,1250,1321,15th Avenue
vgk9tt,14.616023,121.0593611,14.6193456,121.0578105,1251,13042,"Residential Road (1251, 13042)"
vgk9tt,14.6143017,121.0601599,14.616023,121.0593611,1252,1251,13th Avenue
3f5uay,14.6171209,121.0545992,14.6174404,121.0550665,1261,12128,Pedro Tuazon Boulevard
3f5uay,14.6171209,121.0545992,14.6164636,121.053576,1261,9683,Pedro Tuazon Boulevard
d4gz3s,14.611992,121.0547218,14.6130533,121.0541695,1268,7342,EDSA
uqdbg2,14.6259602,121.0705614,14.6255573,121.070705,1274,7551,Jose P. Rizal Street
uqdbg2,14.6259602,121.0705614,14.6273102,121.0700801,1274,533,Jose P. Rizal Street
uqdbg2,14.6251968,121.070831,14.6255573,121.070705,1279,7551,Jose P. Rizal Street
uqdbg2,14.6251968,121.070831,14.6247613,121.0709906,1279,563,Jose P. Rizal Street
uqdbg2,14.6246987,121.0710114,14.6242305,121.0711723,1280,528,Jose P. Rizal Street
jwl4q2,14.6234211,121.0725072,14.6235165,121.0728777,1281,7384,Pedro Tuazon Boulevard
jwl4q2,14.6234211,121.0725072,14.6231665,121.0715381,1281,272,Pedro Tuazon Boulevard
jgynt1,14.6230252,121.0709835,14.6231665,121.0715381,1285,272,Pedro Tuazon Boulevard
