id_hash,source_lat,source_lon,target_lat,target_lon,road_name,highway_type,source,target
goazyb,14.6627276,121.0205364,14.6637335,121.0230302,Congressional Avenue,secondary,8349,7062
nxy5sz,14.6921141,121.0312962,14.6923555,121.030549,Don Julio Gregorio Street,residential,8376,3308
e13p1s,14.6287044,121.067982,14.6293338,121.0693586,Aurora Boulevard,primary,8378,2529
dkvdfg,14.6096683,121.0766106,14.6117388,121.0756099,E. Rodriguez Jr. Avenue,primary,8379,7356
59hsyd,14.6702405,121.0105111,14.6699342,121.0102245,Quirino Highway,primary,8380,8285
59hsyd,14.6702405,121.0105111,14.6712209,121.011422,Quirino Highway,primary,8380,7821
fx1u,14.6575699,121.0745141,14.6575654,121.0742237,Magsaysay Avenue,unclassified,8407,101
71u7sy,14.6575699,121.0745141,14.6597733,121.0762743,Tandang Sora Avenue,primary,8407,8986
rwxwik,14.6839883,121.0860169,14.684294,121.0861534,,,8410,12101
98gb1j,14.6837954,121.085486,14.6835189,121.0853786,Commonwealth Avenue,primary,8411,9465
9a9ks3,14.6664823,121.0724907,14.6675541,121.0740862,Commonwealth Avenue,primary,8412,4834
qlnoqy,14.6908633,121.0281768,14.6922523,121.0293822,Quirino Highway,primary,8415,8794
v77meu,14.6679427,121.0340442,14.6680306,121.0339641,Mindanao Avenue,primary,8423,8536
nmqgkq,14.6679427,121.0340442,14.6681471,121.0342348,Congressional Avenue,primary,8423,7410
1vdiej,14.6979498,121.0932922,14.698611,121.0925877,Batasan Road,secondary,8425,8428
fnfpnd,14.698611,121.0925877,14.6998021,121.0913672,Batasan Road,secondary,8428,8438
fivhz6,14.6951169,121.0963281,14.6959476,121.0954163,Batasan Road,secondary,8430,8435
fivhz6,14.6917287,121.0963363,14.6929652,121.0964165,Batasan Road,secondary,8432,8436
fivhz6,14.6959476,121.0954163,14.6972891,121.0939433,Batasan Road,secondary,8435,8437
fivhz6,14.6929652,121.0964165,14.6931193,121.0964151,,,8436,11420
fivhz6,14.6929652,121.0964165,14.692936,121.0962544,"Secondary Link Road (8436, 1219)",secondary_link,8436,1219
1vdiej,14.6972891,121.0939433,14.6979498,121.0932922,Batasan Road,secondary,8437,8425
fnfpnd,14.6998021,121.0913672,14.7000423,121.0881554,,,8438,12118
2v56ey,14.6424323,121.025538,14.6423082,121.0250969,Del Monte Avenue,secondary,8448,932
2v56ey,14.6424323,121.025538,14.6425604,121.0260309,Del Monte Avenue,secondary,8448,3206
n0b3nt,14.6404963,121.0170725,14.6406403,121.0181948,Del Monte Avenue,secondary,8454,921
21vrl8,14.6260694,121.0106981,14.6252352,121.0097772,Quezon Avenue,primary,8517,736
q1dlrf,14.642125,121.038648,14.6417155,121.0390017,EDSA,primary,8521,6923
hd112s,14.6561433,121.0706345,14.6561265,121.0685919,Osmeña Avenue,tertiary,8523,104
5pp4t4,14.7162894,121.0206575,14.7161051,121.0201845,Samonte Road,residential,8530,7598
xmwq15,14.7162894,121.0206575,14.7139984,121.0206984,,,8530,10440
dyc6jc,14.7163207,121.0207458,14.7166552,121.0207921,,,8531,10444
5mwy10,14.7163207,121.0207458,14.7164754,121.0210334,Samonte Road,residential,8531,7600
5mwy10,14.7163207,121.0207458,14.7162894,121.0206575,Samonte Road,residential,8531,8530
nmqgkq,14.6678154,121.0339265,14.6679427,121.0340442,Congressional Avenue,primary,8535,8423
46kv3z,14.6678154,121.0339265,14.6676039,121.0341164,Mindanao Avenue,primary,8535,7416
faxflv,14.6680306,121.0339641,14.6682676,121.0337538,Mindanao Avenue,primary,8536,7412
mmxc13,14.6680306,121.0339641,14.6679042,121.0338444,Congressional Avenue,primary,8536,8728
yn8lfl,14.6831656,121.0320477,14.6851247,121.0319344,Mindanao Avenue,primary,8566,3728
th9mqd,14.6831643,121.0318751,14.6803386,121.0319393,Mindanao Avenue,primary,8567,4051
cizdae,14.657483,121.0020589,14.6574369,121.0016296,,,8569,11150
xeh1w,14.6076157,121.039202,14.6079113,121.0387494,,,8576,11142
uyujui,14.6713712,121.0359219,14.6713733,121.0356695,Pluto Street,tertiary,8590,3222
cs92nb,14.6713712,121.0359219,14.6716909,121.0368413,Pluto Street,tertiary,8590,2724
ntgeku,14.6954299,121.0675887,14.6946644,121.0675928,Regalado Avenue,secondary,8591,8593
39tdbb,14.7017012,121.067963,14.6999348,121.0676179,Regalado Avenue,secondary,8592,8594
ntgeku,14.6946644,121.0675928,14.6945986,121.0675932,,,8593,12323
39tdbb,14.6999348,121.0676179,14.6991499,121.067581,,,8594,9933
ntgeku,14.6971279,121.0675796,14.6966129,121.0675824,Regalado Avenue,secondary,8595,8596
ntgeku,14.6966129,121.0675824,14.6960311,121.0675855,Regalado Avenue,secondary,8596,8597
ntgeku,14.6960311,121.0675855,14.6954299,121.0675887,Regalado Avenue,secondary,8597,8591
l96xxi,14.7056933,121.0693009,14.7043557,121.0689233,Regalado Avenue,secondary,8598,8600
39tdbb,14.7022392,121.068141,14.7017012,121.067963,Regalado Avenue,secondary,8599,8592
l96xxi,14.7043557,121.0689233,14.7022392,121.068141,Regalado Avenue,secondary,8600,8599
1h1zvl,14.6317936,121.0455552,14.6327556,121.0451156,EDSA,primary,8615,52
rm5ad2,14.6352265,121.0231523,14.6364973,121.0252101,Quezon Avenue,primary,8616,1542
idj3bz,14.635415,121.0230513,14.6353456,121.022936,,,8617,12416
rm5ad2,14.635415,121.0230513,14.6352265,121.0231523,"Primary Link Road (8617, 8616)",primary_link,8617,8616
x2yp65,14.6765595,121.0822183,14.67716,121.0829924,,,8642,10790
n8yeho,14.6765595,121.0822183,14.6756467,121.0816822,Commonwealth Avenue,primary,8642,2308
wwi3ir,14.6216196,121.0236672,14.6217072,121.0240688,E. Rodriguez Sr. Avenue,secondary,8643,1141
wwi3ir,14.6216196,121.0236672,14.62124,121.0224669,,,8643,12880
wwi3ir,14.6219326,121.0246876,14.6216196,121.0236672,E. Rodriguez Sr. Avenue,secondary,8644,8643
nh8lpp,14.6470183,121.0520744,14.6464234,121.052471,Kalayaan Avenue,secondary,8664,2963
wyr79,14.6369791,121.018263,14.6354456,121.018149,Fernando Poe Jr. Avenue,secondary,8665,8163
d4gz3s,14.6116238,121.0549016,14.611992,121.0547218,EDSA,secondary,8666,1268
7zxnnr,14.6115032,121.0545807,14.6111089,121.0547637,EDSA,secondary,8667,5243
f1mbz1,14.7140029,121.0207975,14.7163207,121.0207458,Katipunan Extension,secondary,8668,8531
twhsrw,14.6343026,121.035221,14.6340468,121.0351628,Tomas Morato Avenue,secondary,8669,660
twhsrw,14.6343026,121.035221,14.6346406,121.0354316,,,8669,9865
pw9zu2,14.6646055,121.0436502,14.6648298,121.0435982,,,8671,11061
cwpvyl,14.6738073,121.0537102,14.6737806,121.0541274,,,8675,10917
rm63mh,14.6149379,121.0309824,14.6156686,121.0305298,Broadway Avenue,tertiary,8679,296
rm63mh,14.6149379,121.0309824,14.6142059,121.0314359,Broadway Avenue,tertiary,8679,8684
rm63mh,14.6163822,121.0300851,14.6170746,121.0296627,Broadway Avenue,tertiary,8680,8681
rm63mh,14.6163822,121.0300851,14.6156686,121.0305298,Broadway Avenue,tertiary,8680,296
rm63mh,14.6170746,121.0296627,14.6179373,121.0291462,Broadway Avenue,tertiary,8681,297
rm63mh,14.6170746,121.0296627,14.6163822,121.0300851,Broadway Avenue,tertiary,8681,8680
rm63mh,14.6142059,121.0314359,14.6149379,121.0309824,Broadway Avenue,tertiary,8684,8679
rm63mh,14.6142059,121.0314359,14.6132818,121.0320084,Broadway Avenue,tertiary,8684,300
4uq8hl,14.6676931,121.0693491,14.6683341,121.0690302,Luzon Avenue,primary,8685,8807
h4xg5e,14.6719468,121.0675186,14.6722312,121.065388,,,8686,10911
5mnqju,14.6658928,121.0216481,14.6648099,121.0220951,Short Horn Street,tertiary,8707,2634
9rpa66,14.6644736,121.072224,14.669251,121.0686818,"Tandang Sora Avenue, Luzon Avenue",primary,8710,3251
xoc2m6,14.6644736,121.072224,14.6648199,121.071439,,,8710,10142
xoc2m6,14.6647885,121.0708569,14.6645867,121.0714547,,,8715,10140
arv1os,14.6940937,121.0538276,14.6939059,121.0541949,Sauyo Road,secondary,8720,8723
arv1os,14.6940937,121.0538276,14.6950165,121.0525855,Sauyo Road,secondary,8720,9002
arv1os,14.6939059,121.0541949,14.6940937,121.0538276,Sauyo Road,secondary,8723,8720
arv1os,14.6937065,121.0550864,14.6936066,121.0554969,Sauyo Road,secondary,8724,4140
46kv3z,14.6679042,121.0338444,14.6678154,121.0339265,Mindanao Avenue,primary,8728,8535
mmxc13,14.6679042,121.0338444,14.6676039,121.0335951,Congressional Avenue,secondary,8728,7414
uhd3fj,14.7287243,121.0566013,14.7274944,121.0574485,Belfast Avenue,secondary,8734,4762
uhd3fj,14.7295234,121.05605,14.7287884,121.0565574,Belfast Avenue,secondary,8735,9640
ry1blk,14.7316034,121.05547,14.7308989,121.0554658,Belfast Avenue,secondary,8736,4727
sh5dat,14.7308344,121.0456792,14.73109,121.0473781,Quirino Highway,primary,8745,7799
a8km1e,14.6259806,121.0108185,14.6262165,121.0111362,Quezon Avenue,primary_link,8750,8927
2g450z,14.6259806,121.0108185,14.6298845,121.015126,Quezon Avenue,primary,8750,7304
oo0svm,14.6312121,121.0163798,14.630024,121.0150215,Quezon Avenue,primary,8753,7305
yc3352,14.6398086,121.0164508,14.6401524,121.0164423,,,8754,12744
w1cwel,14.6355416,121.0743127,14.6275702,121.0741068,Katipunan Avenue,primary,8755,750
7rmwj7,14.6355416,121.0743127,14.6338012,121.0741428,Katipunan Avenue,primary,8755,124
daupag,14.6655473,121.0703613,14.6648369,121.0693552,,,8757,11296
u2k6dy,14.68065,121.0466485,14.6801913,121.0466541,Banlat Road,tertiary,8786,3960
lg0pfh,14.68065,121.0466485,14.6826681,121.0462787,Banlat Road,tertiary,8786,4074
4uq8hl,14.6659317,121.0702695,14.6667333,121.0698351,,,8795,12211
32xiqd,14.66292,121.0664312,14.6618944,121.0648865,Commonwealth Avenue,primary,8796,8033
2xhycr,14.6426432,121.0352335,14.6440036,121.037414,Quezon Avenue,primary,8800,6959
vn80sj,14.6426432,121.0352335,14.642707,121.0354467,,,8800,11332
uo6w4m,14.6689476,121.0687405,14.669251,121.0686818,Luzon Avenue,primary,8806,3251
4uq8hl,14.6683341,121.0690302,14.6689476,121.0687405,Luzon Avenue,primary,8807,8806
hpqy24,14.6691205,121.0685557,14.6689802,121.0685586,Luzon Avenue,primary,8809,8813
v2e2id,14.6689802,121.0685586,14.6686004,121.0685647,Luzon Avenue,primary,8813,7762
uf1eik,14.67589,121.0444945,14.6754189,121.0455205,Tandang Sora Avenue,secondary,8816,277
uf1eik,14.6760181,121.0440404,14.6760897,121.043758,Tandang Sora Avenue,secondary,8817,2184
uf1eik,14.6760181,121.0440404,14.67589,121.0444945,Tandang Sora Avenue,secondary,8817,8816
ad3hi6,14.6596976,121.0761145,14.6575654,121.0742237,Tandang Sora Avenue,primary,8821,101
g1gzh3,14.6693973,121.0765867,14.6709268,121.0782105,Commonwealth Avenue,primary,8822,825
xu2l33,14.7166691,121.0207055,14.7162894,121.0206575,Katipunan Extension,secondary,8830,8530
xu2l33,14.7170944,121.0207628,14.7166691,121.0207055,Sierra Vista Street,residential,8831,8830
mmxc13,14.6691214,121.0351736,14.6682491,121.0341836,Congressional Avenue,primary,8832,7411
40700i,14.6709368,121.0392262,14.6709693,121.0393516,Congressional Avenue,primary,8833,865
9m9yi2,14.6859798,121.0698383,14.6864359,121.0698704,Luzon Avenue,secondary,8836,6946
1r6mgk,14.6540449,121.010668,14.655515,121.0115466,Kaingin Road,tertiary,8837,2081
mfzbti,14.7445126,121.0779397,14.7447742,121.0779586,Quirino Highway,primary,8882,4329
1e8e7k,14.7077883,121.0899289,14.7079944,121.0901239,Payatas Road,primary,8891,5114
kokxrw,14.7077883,121.0899289,14.7064466,121.0883329,Payatas Road,primary,8891,5125
qooc1s,14.7227345,121.1081025,14.7221795,121.1093105,Payatas Road,primary,8904,6618
qooc1s,14.7227345,121.1081025,14.7226969,121.1038139,Payatas Road,primary,8904,6653
21vrl8,14.6265814,121.0112281,14.6260694,121.0106981,Quezon Avenue,primary_link,8926,8517
g6t3l4,14.6262165,121.0111362,14.6281857,121.0133323,Quezon Avenue,primary_link,8927,1493
1074zq,14.6197444,121.057406,14.6196178,121.0575042,General Romulo Avenue,tertiary,8930,8932
1074zq,14.6197444,121.057406,14.6193028,121.0576408,,,8930,12133
ggjotn,14.6196798,121.0576216,14.6208181,121.056814,,,8931,13015
ggjotn,14.6196178,121.0575042,14.6196798,121.0576216,"Tertiary Link Road (8932, 8931)",tertiary_link,8932,8931
uo6w4m,14.6695092,121.0686679,14.6697072,121.0686573,Luzon Avenue,primary,8934,8935
uo6w4m,14.6697072,121.0686573,14.6705224,121.0686134,Samadores 3 Street,residential,8935,8936
uo6w4m,14.6705224,121.0686134,14.6715684,121.0686012,Luzon Avenue,primary,8936,8261
fiyst,14.6088356,121.013729,14.607205,121.0139822,Santol Street,tertiary,8944,2016
fiyst,14.6088356,121.013729,14.6092402,121.0135715,Santol Street,tertiary,8944,8947
fiyst,14.6092402,121.0135715,14.6088356,121.013729,Santol Street,tertiary,8947,8944
fiyst,14.6092402,121.0135715,14.6096576,121.0133359,Santol Street,tertiary,8947,3062
fiyst,14.6104496,121.0132646,14.6105678,121.0132534,Santol Street,tertiary,8950,7662
fiyst,14.6104496,121.0132646,14.6100831,121.0133006,Santol Street,tertiary,8950,2920
pt0fb9,14.6129429,121.0125748,14.6125929,121.0126858,Santol Street,tertiary,8953,2404
pt0fb9,14.6129429,121.0125748,14.61414,121.0121971,Santol Street,tertiary,8953,2991
12hp2q,14.638876,121.0290676,14.639701,121.0304028,,,8961,10835
6m24vg,14.6390167,121.028945,14.6389208,121.0287893,,,8962,12143
6m24vg,14.6390167,121.028945,14.638876,121.0290676,"Primary Link Road (8962, 8961)",primary_link,8962,8961
afle1j,14.6412531,121.0329215,14.6423486,121.0346647,Quezon Avenue,primary,8963,9573
pcxi18,14.6450379,121.0477134,14.6413061,121.0468674,,,8964,9949
ra62r4,14.6472782,121.0705185,14.6482663,121.0731243,Carlos P. Garcia Avenue,secondary,8965,7284
ra62r4,14.6472782,121.0705185,14.6472033,121.068968,Carlos P. Garcia Avenue,secondary,8965,224
6wdmi5,14.6498647,121.0465473,14.6476654,121.0429551,Quezon Avenue,primary,8966,9688
z50x2,14.6410973,121.0468185,14.6380048,121.0461124,East Avenue,primary,8970,7737
ttqs1r,14.623761,121.043777,14.6242479,121.0428284,E. Rodriguez Sr. Avenue,secondary,8971,3001
ttqs1r,14.623761,121.043777,14.6231089,121.045048,E. Rodriguez Sr. Avenue,secondary,8971,1070
wxqdx8,14.6290797,121.0296144,14.6295586,121.0297238,Scout Tobias Street,tertiary,8972,1025
wxqdx8,14.6290797,121.0296144,14.6285879,121.0295021,Scout Tobias Street,tertiary,8972,1030
5nkmwg,14.6597733,121.0762743,14.6596976,121.0761145,Mactan Street,unclassified,8986,8821
vs4v5r,14.6597733,121.0762743,14.6622221,121.0751023,,,8986,10148
sh5dat,14.7301069,121.0442086,14.7308344,121.0456792,Quirino Highway,primary,8987,8745
i0435x,14.66101,121.0643419,14.6631782,121.0676619,,,8992,10160
arv1os,14.6935321,121.0558572,14.6934169,121.0564852,Sauyo Road,secondary,9000,3311
arv1os,14.6935321,121.0558572,14.6936066,121.0554969,Sauyo Road,secondary,9000,4140
arv1os,14.6950165,121.0525855,14.6940937,121.0538276,Sauyo Road,secondary,9002,8720
arv1os,14.6950165,121.0525855,14.6951037,121.0515606,Sauyo Road,secondary,9002,9042
qooc1s,14.7200778,121.1004069,14.7196607,121.1003879,Payatas Road,primary,9023,7374
qooc1s,14.7200778,121.1004069,14.7226969,121.1038139,Payatas Road,primary,9023,6653
izul1q,14.621422,121.0503372,14.6215848,121.0502586,EDSA,primary,9030,747
ldgkx1,14.6213298,121.0500806,14.6212133,121.0501332,,,9031,13410
p2jgu6,14.6167773,121.0524884,14.618171,121.0518211,EDSA,primary,9036,7714
arv1os,14.6951037,121.0515606,14.6950965,121.0496465,,,9042,12399
arv1os,14.6951037,121.0515606,14.6950165,121.0525855,Sauyo Road,secondary,9042,9002
unjqc9,14.6764877,121.0420135,14.6763383,121.0426995,Tandang Sora Avenue,secondary,9058,4251
9zldax,14.6858473,121.0698446,14.6859798,121.0698383,Luzon Avenue,secondary,9063,8836
9zldax,14.6858473,121.0698446,14.6843636,121.0698645,Luzon Avenue,secondary,9063,3368
8tus2i,14.6999736,121.0872363,14.7013873,121.0866926,Commonwealth Avenue,primary,9065,6384
jnn9fv,14.6441934,121.0372887,14.6440036,121.037414,EDSA,primary,9067,6959
8sr8mc,14.6441934,121.0372887,14.6425872,121.03468,Quezon Avenue,primary,9067,6924
rwxwik,14.6858718,121.0867939,14.6859114,121.08681,,,9068,12497
qr7b9l,14.6958398,121.0875186,14.6968016,121.0875252,Commonwealth Avenue,primary,9069,2934
4hrs8c,14.6577779,121.0199523,14.6577689,121.0193829,EDSA,trunk,9070,7515
gd66mh,14.6577779,121.0199523,14.6582077,121.0198292,Congressional Avenue,secondary,9070,9654
st2gxh,14.6140476,121.053468,14.613561,121.0536039,EDSA,secondary,9071,1870
8q8p2n,14.6140476,121.053468,14.6090813,121.055744,EDSA,trunk,9071,9695
cu8t3c,14.6877249,121.0922449,14.6890279,121.0936184,Batasan Road,primary,9080,7758
hhpqg5,14.6910793,121.0270682,14.6905716,121.0275955,,,9107,13164
y5272g,14.6798541,121.0204229,14.6795551,121.0224095,Tandang Sora Avenue,secondary,9109,3638
yrku05,14.690577,121.0279178,14.6906334,121.0278537,Mindanao Avenue,primary,9110,9580
yn8lfl,14.686699,121.0316843,14.6879598,121.0311628,Mindanao Avenue,primary,9112,3315
o6pg2w,14.6866458,121.0314964,14.6865274,121.0315188,,,9113,12363
i1tzfs,14.7283897,121.1174605,14.7278908,121.1172251,Payatas Road,primary,9164,9162
i1tzfs,14.7286086,121.1175306,14.7283897,121.1174605,Payatas Road,primary,9165,9164
i1tzfs,14.7288965,121.1176217,14.7286086,121.1175306,Payatas Road,primary,9166,9165
y5272g,14.6799077,121.0200894,14.6798541,121.0204229,Tandang Sora Avenue,secondary,9182,9109
y5272g,14.6799077,121.0200894,14.6800579,121.0191609,Tandang Sora Avenue,secondary,9182,7561
g6t3l4,14.6246385,121.0093439,14.6247987,121.0095176,Quezon Avenue,primary,9196,739
21vrl8,14.6247218,121.0092094,14.6245838,121.0090553,Quezon Avenue,primary,9197,8175
kokxrw,14.7019963,121.0893599,14.7008171,121.0885158,Payatas Road,primary,9220,61
qg3cnm,14.69937,121.0916549,14.6989386,121.092081,Batasan Road,secondary,9224,2943
y6p2d1,14.6864613,121.089781,14.6837954,121.085486,"Primary Link Road (9231, 8411)",primary_link,9231,8411
t0495t,14.6864613,121.089781,14.6865037,121.0894935,,,9231,11414
y6p2d1,14.6878667,121.0922015,14.6875939,121.0919272,Batasan Road,primary,9243,6810
xymjot,14.7143366,121.0909554,14.7134459,121.0902325,Payatas Road,primary,9277,6427
xymjot,14.71434,121.091192,14.7143366,121.0909554,Payatas Road,primary,9278,9277
xymjot,14.7143473,121.0916734,14.71434,121.091192,Payatas Road,primary,9279,9278
xymjot,14.7143473,121.0916734,14.7142386,121.0933359,Payatas Road,primary,9279,59
ir33qn,14.6554348,121.0352755,14.6546178,121.0350919,Mindanao Avenue,primary,9296,39
yih268,14.6160698,121.0528257,14.6162922,121.052719,,,9336,13070
yyjdul,14.702514,121.0347115,14.7018658,121.0347582,Pablo dela Cruz Street,tertiary,9340,4234
gbdlhh,14.6055075,121.0790115,14.601829,121.0792221,E. Rodriguez Jr. Avenue,primary,9346,6985
5kp6be,14.6014483,121.0794019,14.6017808,121.0793775,,,9347,13088
6v67hs,14.640539,121.0745138,14.6360665,121.0743374,Katipunan Avenue,primary,9349,169
oapsh0,14.6371042,121.0262022,14.6372647,121.0260919,"Primary Road (9354, 8154)",primary,9354,8154
rm5ad2,14.6371042,121.0262022,14.6373179,121.0265469,Quezon Avenue,primary,9354,7345
q1pki0,14.6370382,121.026104,14.6367117,121.026628,Timog Avenue,primary,9355,7357
rm5ad2,14.6370382,121.026104,14.6371042,121.0262022,Quezon Avenue,primary,9355,9354
8983mp,14.6138599,121.0078868,14.6138894,121.0080743,Bayani Road,tertiary,9357,9358
8983mp,14.6138599,121.0078868,14.6136882,121.007714,Bayani Road,tertiary,9357,2167
8983mp,14.6138894,121.0080743,14.6139613,121.008493,Bayani Road,tertiary,9358,2163
8983mp,14.6138894,121.0080743,14.6138599,121.0078868,Bayani Road,tertiary,9358,9357
mfzbti,14.7457138,121.0789173,14.7459341,121.0796054,Quirino Highway,primary,9365,6967
pxpemt,14.6476832,121.0646545,14.6477267,121.0650291,Carlos P. Garcia Avenue,secondary,9369,226
pxpemt,14.6476832,121.0646545,14.6476804,121.0643844,Carlos P. Garcia Avenue,secondary,9369,7285
jg2wv5,14.6304109,121.0742973,14.6305915,121.0742996,Katipunan Avenue,primary,9370,9371
jg2wv5,14.6305915,121.0742996,14.6310917,121.0743016,Katipunan Avenue,primary,9371,1226
fh5i1s,14.6162352,121.0740808,14.6150979,121.073087,Colonel Bonny Serrano Avenue,primary,9376,6944
g78v7q,14.6881295,121.087051,14.6877547,121.0870113,,,9384,12319
qz2m4x,14.6864388,121.0745084,14.6864382,121.0739466,Sampaguita Avenue,secondary,9405,6926
89ixv3,14.6864388,121.0745084,14.6857239,121.0745149,Cirillo Street,secondary,9405,6910
gsp5pa,14.6239745,121.0314874,14.6232525,121.0289748,E. Rodriguez Sr. Avenue,secondary,9417,15
gwuvdp,14.6239745,121.0314874,14.6240165,121.0320125,E. Rodriguez Sr. Avenue,secondary,9417,1082
kokxrw,14.7028696,121.0891752,14.7033333,121.088917,Payatas Road,primary,9424,6648
kokxrw,14.7028696,121.0891752,14.7022724,121.089362,Payatas Road,primary,9424,7965
hf0qo1,14.6335693,121.0446183,14.6339032,121.0443959,,,9429,10122
lufa8k,14.6551706,121.0468862,14.6552621,121.0468235,Visayas Avenue,secondary,9431,9432
lufa8k,14.6552621,121.0468235,14.6576182,121.0454984,Visayas Avenue,secondary,9432,2573
